Transaction Date,Type,Market,Amount,Rate inc. fee,Rate ex. fee,Fee,Fee AUD (inc GST),GST AUD,Total AUD,Total (inc GST)
30/10/2018 10:04,Sell,MIOTA/NXS,0.51878351,0.615254237,0.621468927,0.0032240783107344573 NXS,0,0,0.32,0.3191837527627121 NXS
30/10/2018 10:03,Buy,MIOTA/AUD,113.5187835,0.63593,0.629633663,0.7147524752475221 AUD,0.71,0.06,72.19,72.19 AUD
30/10/2018 10:02,Buy,LINK/AUD,46.20371405,0.60174001,0.595940262,0.27534653465346537 AUD,0.28,0.03,27.81,27.81 AUD
29/10/2018 23:17,Buy,NXS/AUD,5.44554455,1.01,1.000000001,0.05445544554455406 AUD,0.05,0,5.5,5.50 AUD
29/10/2018 23:16,Buy,ICX/AUD,50,0.889956,0.881188119,0.44059405940593876 AUD,0.44,0.04,44.5,44.50 AUD
29/10/2018 12:02,Buy,NXS/AUD,92.72137227,1.0785,1.067821782,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
29/10/2018 7:01,Sell,RVN/LINK,977.5032752,0.108647937,0.109745391,1.0727647883779667 LINK,0.66,0.06,65.71,106.2037140494184 LINK
26/10/2018 15:40,Sell,LINK/RVN,40,7.842825822,7.922046285,3.1688185140072846 RVN,0.24,0.02,23.28,313.71303288672357 RVN
26/10/2018 15:38,Buy,RVN/AUD,663.7902423,0.075325,0.074579208,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
25/10/2018 14:46,Sell,HOT/ETH,25.70910607,5.06361E-06,5.11476E-06,0.0000013149592917637899 ETH,0,0,0.04,0.00013018096988461636 ETH
25/10/2018 14:45,Sell,LINK/ETH,3.33333333,0.001960884,0.001980691,0.00006602303788242822 ETH,0.02,0,1.84,0.006536280750360385 ETH
25/10/2018 14:31,Buy,ETH/AUD,0.35010328,285.63,282.8019806,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
25/10/2018 6:03,Buy,LINK/AUD,83.33333333,0.6,0.594059406,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
23/10/2018 22:08,Sell,DGB/ETH,2858,0.000108392,0.000109487,0.0031291340036274096 ETH,0.88,0.08,87.53,0.309784266359114 ETH
23/10/2018 21:59,Sell,QTUM/ETH,25,0.020409673,0.020615832,0.005153957880834059 ETH,1.46,0.13,144.2,0.510241830202575 ETH
23/10/2018 14:35,Sell,DGB/HOT,0.215165,19.03,19.22222222,0.04135949444444442 HOT,0,0,0.01,4.09458995 HOT
23/10/2018 14:00,Sell,DCR/DGB,1.44967958,1971.618559,1991.533898,28.870860252506645 DGB,0.92,0.08,91.54,2858.215164998171 DGB
23/10/2018 13:39,Sell,NAS/DCR,42.85775511,0.033825374,0.034167044,0.014643228081266058 DCR,0.96,0.09,95.34,1.4496795800453275 DCR
23/10/2018 7:37,Buy,NAS/AUD,42.85775511,2.3333,2.31019802,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
19/10/2018 14:33,Sell,TRX/HOT,55,20.405,20.61111111,11.336111111111222 HOT,0.02,0,1.82,1122.275 HOT
19/10/2018 14:31,Sell,XRP/HOT,5,387.255,391.1666667,19.558333333333394 HOT,0.03,0,3.14,1936.275 HOT
19/10/2018 14:20,Sell,GAS/HOT,15,4367,4411.111111,661.6666666666715 HOT,1.07,0.1,106.16,65505 HOT
19/10/2018 13:59,Buy,HOT/AUD,32258.06452,0.00155,0.001534653,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
18/10/2018 11:20,Sell,QTUM/ETH,1.37042028,0.018396672,0.018582497,0.00025465831318684934 ETH,0.07,0.01,7.3,0.025211173005498196 ETH
18/10/2018 11:19,Sell,LINK/ETH,7.04142657,0.001771126,0.001789016,0.00012597224843533504 ETH,0.04,0,3.61,0.01247125259509819 ETH
18/10/2018 11:19,Sell,ICX/ETH,3.67034325,0.003378415,0.003412541,0.00012525195703871894 ETH,0.04,0,3.59,0.012399943746833097 ETH
18/10/2018 11:17,Buy,ETH/AUD,0.34294728,291.59,288.7029779,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
18/10/2018 7:40,Buy,QTUM/AUD,17.7755657,5.6257,5.570000002,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
18/10/2018 7:35,Sell,SRN/QTUM,462.7829918,0.018572106,0.018759703,0.08681671289728143 QTUM,0.48,0.04,47.73,8.594854576830926 QTUM
17/10/2018 14:58,Buy,ICX/AUD,203.6703433,0.981979,0.972256436,1.9801980198019749 AUD,1.98,0.18,200,200.00 AUD
17/10/2018 9:40,Buy,SRN/AUD,462.7829918,0.108042,0.106972277,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
16/10/2018 22:39,Buy,LINK/AUD,202.0414266,0.494948,0.490047525,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
16/10/2018 8:00,Buy,ETH/AUD,0.35087168,286.8,283.9604022,0.9963366336633612 AUD,1,0.09,100.63,100.63 AUD
16/10/2018 7:49,Sell,AION/AUD,1.00819874,0.593292,0.599284848,0.006041982291435155 AUD,0.01,0,0.6,0.5981562468520801 AUD
16/10/2018 7:49,Sell,LINK/ETH,2.5644254,0.001584904,0.001600913,0.00004105422335298845 ETH,0.01,0,1.15,0.004064368111945845 ETH
16/10/2018 7:48,Sell,ADA/ETH,16.60591248,0.00035216,0.000355717,0.00005907001905805769 ETH,0.02,0,1.66,0.005847931886747722 ETH
16/10/2018 7:46,Sell,TRX/AUD,0.88634609,0.033251,0.033586869,0.00029769589735949634 AUD,0,0,0.03,0.029471893838590002 AUD
16/10/2018 7:44,Sell,NEO/ETH,0.4,0.076716578,0.077491493,0.00030996597304430024 ETH,0.09,0.01,8.73,0.030686631331385602 ETH
16/10/2018 7:43,Sell,GAS/ETH,5.5511829,0.024471385,0.02471857,0.0013721730540817434 ETH,0.39,0.04,38.68,0.1358451323540913 ETH
16/10/2018 7:42,Sell,ZRX/ETH,50.30054576,0.003453042,0.003487921,0.0017544434468488301 ETH,0.5,0.05,49.55,0.17368990123803427 ETH
16/10/2018 7:41,Sell,MIOTA/ETH,71.48913293,0.002349405,0.002373136,0.0016965344740602628 ETH,0.48,0.04,47.87,0.16795691293196705 ETH
15/10/2018 22:29,Buy,ZRX/AUD,50.30054576,0.994025,0.984183168,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
15/10/2018 16:10,Buy,TRX/AUD,1403.626972,0.035622,0.035269307,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
14/10/2018 21:35,Buy,LINK/AUD,110.82813,0.451149,0.446682178,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
13/10/2018 10:45,Buy,MIOTA/AUD,71.48913293,0.699407,0.692482178,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
12/10/2018 23:48,Sell,KEY/TRX,11750.88132,0.242727273,0.245179063,28.810700747438204 TRX,0.92,0.08,90.92,2852.2593739963945 TRX
12/10/2018 17:34,Buy,ADA/AUD,4.60591248,0.106385,0.105331683,0.004851485148514856 AUD,0,0,0.49,0.49 AUD
12/10/2018 17:33,Buy,XLM/AUD,160,0.309425,0.306373762,0.49019801980197997 AUD,0.49,0.04,49.51,49.51 AUD
12/10/2018 15:43,Sell,GAS/AION,0.08290795,12.32048458,12.44493392,0.01031783959251098 AION,0.01,0,0.57,1.0214661196585904 AION
12/10/2018 15:41,Sell,NEO/AION,0.00300076,39.11091882,39.5059786,0.0011854796035242338 AION,0,0,0.07,0.11736248074889867 AION
12/10/2018 11:26,Buy,NEO/AUD,9.10746812,21.96,21.74257427,1.9801980198019749 AUD,1.98,0.18,200,200.00 AUD
12/10/2018 11:15,Sell,MCO/AION,38.29604075,10.44153292,10.54700295,4.039084546839206 AION,2.14,0.19,212.12,399.8693701370783 AION
11/10/2018 18:35,Sell,STMX/MCO,4138.5374,0.001716168,0.001733503,0.07174166301242035 MCO,0.43,0.04,42.87,7.1024246382295955 MCO
11/10/2018 18:34,Sell,DGB/MCO,2845.031153,0.005222445,0.005275197,0.15008098577415296 MCO,0.92,0.08,90.62,14.858017591641106 MCO
11/10/2018 18:33,Buy,MCO/AUD,16.33559852,6.1216,6.060990105,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
11/10/2018 14:09,Buy,NEO/AUD,4.29553264,23.28,23.04950498,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
11/10/2018 13:39,Buy,KEY/AUD,11750.88132,0.00851,0.008425743,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
9/10/2018 22:53,Buy,STMX/AUD,64.19111074,0.012307,0.012185149,0.007821782178217829 AUD,0.01,0,0.79,0.79 AUD
9/10/2018 22:52,Buy,ICX/AUD,50,0.9842,0.974455446,0.4872277227722748 AUD,0.49,0.04,49.21,49.21 AUD
8/10/2018 8:40,Buy,LINK/AUD,206.7362955,0.483708,0.478918812,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
7/10/2018 11:33,Buy,GAS/AUD,20.58290795,9.7168,9.620594061,1.9801980198019749 AUD,1.98,0.18,200,200.00 AUD
5/10/2018 23:53,Buy,DGB/AUD,2845.031153,0.035149,0.03480099,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
5/10/2018 16:35,Sell,XLM/STMX,1.97710284,27.35526316,27.63157895,0.5463047321052628 STMX,0.01,0,0.66,54.08416847842105 STMX
5/10/2018 16:35,Buy,STMX/AUD,4020.262121,0.012437,0.012313861,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
3/10/2018 18:41,Buy,XLM/AUD,54.97710284,0.334321,0.331010891,0.1819801980198008 AUD,0.18,0.02,18.38,18.38 AUD
3/10/2018 18:39,Buy,ICX/AUD,250,0.926478,0.917306931,2.293267326732689 AUD,2.29,0.21,231.62,231.62 AUD
3/10/2018 16:32,Sell,XRP/ETH,0.27278433,0.002333893,0.002357468,0.000006430803357359996 ETH,0,0,0.19,0.0006366495323786415 ETH
3/10/2018 16:32,Sell,AION/ETH,0.83482913,0.001805855,0.001824096,0.000015228083634647328 ETH,0,0,0.46,0.0015075802798300935 ETH
3/10/2018 16:32,Sell,TRX/ETH,2.17728078,9.68654E-05,9.78438E-05,0.000002130334496050956 ETH,0,0,0.06,0.0002109031151090454 ETH
3/10/2018 16:31,Buy,ETH/AUD,0.32658393,306.2,303.1683188,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
3/10/2018 11:38,Buy,XRP/AUD,135.2727843,0.739247,0.731927723,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
30/09/2018 17:43,Sell,XRP/ETH,8.16832449,0.002464436,0.002489329,0.00020333649789443936 ETH,0.07,0.01,6.5,0.02013031329154961 ETH
30/09/2018 17:42,Sell,DGB/ETH,3322.391415,0.000103813,0.000104862,0.003483918547210807 ETH,1.13,0.1,111.66,0.3449079361738677 ETH
30/09/2018 17:39,Sell,MIOTA/ETH,100,0.00237382,0.002397798,0.0023977984004020236 ETH,0.78,0.07,76.86,0.23738204163979998 ETH
30/09/2018 17:36,Sell,GAS/ETH,16.13764784,0.025641428,0.025900432,0.004179720579227941 ETH,1.35,0.12,134.1,0.4137923373435648 ETH
30/09/2018 11:51,Sell,MIOTA/DGB,20,22.28021053,22.50526316,4.501052631578943 DGB,0.16,0.01,15.44,445.60421052631574 DGB
30/09/2018 11:29,Buy,DGB/AUD,2876.787204,0.034761,0.034416832,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
30/09/2018 9:56,Buy,XRP/AUD,1.55582744,0.803431,0.79547624,0.012376237623762387 AUD,0.01,0,1.25,1.25 AUD
29/09/2018 9:59,Sell,NEO/GAS,6.11437771,2.639295216,2.665954763,0.1630065438157402 GAS,1.62,0.15,160.62,16.137647837758244 GAS
29/09/2018 1:56,Sell,MIOTA/AUD,1.60863943,0.777674,0.785529293,0.012636333940260869 AUD,0.01,0,1.25,1.25099706008582 AUD
28/09/2018 17:31,Buy,MIOTA/AUD,120.6086394,0.829128,0.820918812,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
28/09/2018 15:43,Sell,GAS/NEO,10,0.408289846,0.412413986,0.041241398570514676 NEO,1.18,0.11,117.25,4.08289845848095 NEO
28/09/2018 14:16,Buy,NEO/AUD,2.02811523,28.81,28.52475258,0.5785148514851457 AUD,0.58,0.05,58.43,58.43 AUD
28/09/2018 14:05,Sell,GAS/AUD,5,11.6853,11.80333333,0.5901666666666685 AUD,0.59,0.05,58.43,58.4265 AUD
28/09/2018 13:15,Sell,GAS/ETH,0.58026497,0.023730252,0.023969951,0.00013908923175001177 ETH,0.04,0,4.41,0.013769833943251188 ETH
28/09/2018 13:15,Buy,ETH/AUD,0.30988534,322.7,319.504953,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
28/09/2018 13:14,Sell,QSP/ETH,978.4544334,0.000154369,0.000155928,0.0015256851421288076 ETH,0.49,0.04,48.49,0.15104282907075173 ETH
27/09/2018 8:48,Buy,QSP/AUD,978.4544334,0.051101,0.05059505,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
25/09/2018 22:22,Buy,ETH/AUD,0.41140976,291.68,288.7920821,1.188118811881182 AUD,1.19,0.11,120,120.00 AUD
25/09/2018 16:17,Buy,TRX/AUD,2.02095052,0.029689,0.02939505,0.0005940594059405946 AUD,0,0,0.06,0.06 AUD
25/09/2018 16:16,Buy,XLM/AUD,5,0.340994,0.338613861,0.016930693069306946 AUD,0.02,0,1.71,1.71 AUD
25/09/2018 16:14,Buy,AION/AUD,258,0.586131,0.580359199,1.4973267326732582 AUD,1.5,0.14,151.23,151.23 AUD
24/09/2018 14:06,Buy,GAS/AUD,1.38026497,7.5855,7.51039609,0.10366336633663309 AUD,0.1,0.01,10.47,10.47 AUD
24/09/2018 14:04,Buy,ADA/AUD,312,0.126669,0.125444275,0.3913861386138606 AUD,0.39,0.04,39.53,39.53 AUD
24/09/2018 9:49,Sell,XRP/TRX,0.0072255,23.68235294,23.92156863,0.0017284529411764615 TRX,0,0,0.01,0.1711168411764706 TRX
24/09/2018 9:48,Sell,XLM/TRX,0.0093,11.69142857,11.80952381,0.0010982857142857183 TRX,0,0,0,0.10873028571428571 TRX
24/09/2018 9:46,Sell,XLM/TRX,0.0207,11.73302521,11.85154062,0.002453268907563033 TRX,0,0,0.01,0.24287362184873945 TRX
24/09/2018 9:45,Sell,XLM/TRX,0.008,11.73579832,11.85434174,0.0009483473389355762 TRX,0,0,0,0.09388638655462185 TRX
24/09/2018 9:43,Sell,XLM/TRX,0.0003759,11.7607563,11.87955182,0.00004465523529411774 TRX,0,0,0,0.004420868294117647 TRX
24/09/2018 9:42,Sell,XLM/TRX,0.000249,11.75521008,11.87394958,0.00002956613445378141 TRX,0,0,0,0.002927047310924369 TRX
23/09/2018 23:06,Sell,QTUM/XRP,36.05227579,7.117989556,7.189888441,2.5921184095772674 XRP,2.02,0.18,199.53,256.6197225481465 XRP
21/09/2018 22:09,Buy,AION/AUD,9.87664151,0.653056,0.646590099,0.0638613861386137 AUD,0.06,0.01,6.45,6.45 AUD
21/09/2018 22:05,Buy,ICX/AUD,100,0.935495,0.926237624,0.9262376237623755 AUD,0.93,0.08,93.55,93.55 AUD
21/09/2018 18:36,Buy,QTUM/AUD,36.05227579,5.5475,5.492574259,1.9801980198019749 AUD,1.98,0.18,200,200.00 AUD
21/09/2018 8:31,Buy,TRX/AUD,44.18162044,0.029424,0.029132673,0.012871287128712883 AUD,0.01,0,1.3,1.30 AUD
21/09/2018 8:29,Buy,ZIL/AUD,3717,0.046738,0.04627654,1.7200990099009914 AUD,1.72,0.16,173.73,173.73 AUD
20/09/2018 22:54,Buy,XLM/AUD,9.58026872,0.294355,0.291440594,0.027920792079207946 AUD,0.03,0,2.82,2.82 AUD
20/09/2018 22:54,Buy,ICX/AUD,25,0.837634,0.82970297,0.20742574257425872 AUD,0.21,0.02,20.95,20.95 AUD
20/09/2018 22:53,Buy,ADA/AUD,483.1995709,0.102572,0.101571299,0.490792079207921 AUD,0.49,0.04,49.57,49.57 AUD
20/09/2018 22:51,Buy,XRP/AUD,51.46913581,0.499,0.494192163,0.25435643564356525 AUD,0.25,0.02,25.69,25.69 AUD
20/09/2018 22:50,Buy,XVG/AUD,46.61031121,0.020055,0.019967536,0.009306930693069315 AUD,0.01,0,0.94,0.94 AUD
20/09/2018 22:45,Buy,XVG/AUD,4956.138177,0.020177,0.019977228,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
20/09/2018 22:42,Buy,XVG/AUD,4997.251512,0.020011,0.019812871,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
20/09/2018 22:19,Buy,XRP/AUD,197.5308642,0.50625,0.501237624,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
20/09/2018 22:14,Buy,TRX/AUD,3454.350755,0.028949,0.028662376,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
20/09/2018 10:58,Buy,XLM/AUD,171.4583562,0.291616,0.288728713,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
20/09/2018 8:08,Sell,GAS/NEO,0.1,0.286524701,0.28941889,0.0002894188900766925 NEO,0.01,0,0.68,0.0286524701175927 NEO
20/09/2018 8:02,Sell,POE/NEO,3994.886545,0.00049431,0.000499303,0.019946581388377904 NEO,0.48,0.04,47.07,1.9747115574494174 NEO
19/09/2018 16:23,Buy,POE/AUD,3994.886545,0.012516,0.012392079,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
18/09/2018 8:03,Sell,GAS/ETH,0.13670639,0.023970266,0.02421239,0.000033099884746480915 ETH,0.01,0,0.9,0.0032768885899015932 ETH
18/09/2018 7:54,Buy,ETH/AUD,1.00157389,279.56,276.7920825,2.772277227722782 AUD,2.77,0.25,280,280.00 AUD
17/09/2018 18:20,Buy,GAS/AUD,13.43670639,7.4423,7.368613864,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
17/09/2018 16:42,Sell,ICX/ETH,1.16534015,0.002847507,0.002876269,0.0000335183203852207 ETH,0.01,0,1.02,0.0033183137181368376 ETH
17/09/2018 16:40,Sell,GAS/ETH,0.05204838,0.02382228,0.024062909,0.000012524354184810689 ETH,0,0,0.38,0.001239911064296247 ETH
17/09/2018 8:37,Buy,ADA/AUD,1014.898713,0.098532,0.097556436,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
14/09/2018 23:03,Buy,ICX/AUD,7.03436507,0.861485,0.852955447,0.05999999999999961 AUD,0.06,0.01,6.06,6.06 AUD
14/09/2018 23:00,Buy,ETH/AUD,1,293.94,291.029703,2.910297029702974 AUD,2.91,0.26,293.94,293.94 AUD
13/09/2018 23:32,Buy,AION/AUD,153.9167187,0.649702,0.643269307,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
13/09/2018 11:34,Sell,GO/ICX,1630.247578,0.073075388,0.073813524,1.2033431826303627 ICX,1.02,0.09,101.37,119.13097508040592 ICX
13/09/2018 8:01,Buy,ADA/AUD,545.101716,0.091726,0.090817822,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
12/09/2018 15:35,Sell,ADA/GO,0.00011218,1.286259352,1.29925187,0.0000014575007481296847 GO,0,0,0,0.00014429257406483795 GO
12/09/2018 15:35,Sell,GO/ADA,1.3491,0.741318052,0.748806113,0.010102143266475627 ADA,0,0,0.09,1.0001121833810884 ADA
12/09/2018 2:46,Buy,STEEM/AUD,97.05910899,1.0303,1.02009901,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
11/09/2018 18:15,Sell,LINK/GO,404.7759672,4.030863158,4.071578947,16.48077306492928 GO,1.38,0.13,136.78,1631.5965334279965 GO
11/09/2018 13:06,Sell,WINGS/LINK,429.0310709,0.477298688,0.482119887,2.0684441132245297 LINK,0.72,0.07,70.93,204.7759672092296 LINK
10/09/2018 21:10,Sell,DGB/WINGS,2222,0.19308329,0.195033626,4.3336471805483825 WINGS,0.74,0.07,73.12,429.03107087428833 WINGS
10/09/2018 18:51,Sell,BCH/ETH,1,2.362066441,2.385925698,0.023859256976459076 ETH,6.75,0.61,667.94,2.362066440669438 ETH
10/09/2018 18:46,Sell,ZRX/ETH,61.06870229,0.002832312,0.002860922,0.0017471277380087802 ETH,0.49,0.04,48.46,0.17296564606286777 ETH
10/09/2018 16:22,Buy,ZRX/AUD,61.06870229,0.81875,0.810643564,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
9/09/2018 19:16,Buy,ETH/AUD,1.09906213,272.96,270.2574266,2.9702970297029765 AUD,2.97,0.27,300,300.00 AUD
8/09/2018 6:18,Buy,ETH/AUD,0.32506582,307.63,304.5841639,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
6/09/2018 15:12,Buy,AION/AUD,161.8378383,0.61790247,0.611784624,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
6/09/2018 14:52,Sell,ICX/ETH,50,0.003076763,0.003107842,0.0015539209159151635 ETH,0.5,0.05,49.08,0.1538381706756 ETH
6/09/2018 14:51,Sell,ONT/ETH,10,0.008100056,0.008181875,0.0008181874750885915 ETH,0.26,0.02,25.7,0.08100056003377 ETH
6/09/2018 14:50,Sell,ADA/ETH,482,0.000365212,0.000368901,0.0017781025868580658 ETH,0.57,0.05,56.28,0.17603215609894798 ETH
6/09/2018 14:48,Sell,LINK/ETH,41.96529438,0.001164749,0.001176514,0.0004937274887367935 ETH,0.16,0.01,15.53,0.04887902138494235 ETH
6/09/2018 14:47,Sell,XLM/ETH,28.26251457,0.000851455,0.000860056,0.00024307331595037687 ETH,0.08,0.01,7.64,0.024064258279087414 ETH
6/09/2018 14:46,Sell,BCH/ETH,0.00742803,2.183449832,2.205504881,0.00016382556422121775 ETH,0.05,0,5.16,0.016218730857900664 ETH
6/09/2018 14:45,Sell,DCR/ETH,4.14382189,0.152217887,0.153755442,0.006371351653736035 ETH,2.04,0.19,201.48,0.6307638137198682 ETH
6/09/2018 11:26,Buy,XLM/AUD,357.989246,0.279338,0.276572277,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
6/09/2018 11:19,Sell,USDT/DCR,151,0.027442529,0.027719726,0.041856786804648216 DCR,2.09,0.19,206.63,4.143821893660137 DCR
6/09/2018 11:13,Sell,USDT/BCH,524,0.001922573,0.001941993,0.010176040734980907 BCH,7.23,0.66,715.63,1.007428032763116 BCH
6/09/2018 11:08,Sell,USDT/ETH,235.99511,0.004385963,0.004430266,0.010455211402153441 ETH,3.25,0.3,321.9,1.035065928813194 ETH
6/09/2018 10:21,Sell,EOS/USDT,50,4.834246936,4.883077713,2.4415388564461296 USDT,3.38,0.31,334.55,241.7123467881666 USDT
6/09/2018 9:56,Sell,STRAX/USDT,19.91365439,1.544994,1.5606,0.31077249041033994 USDT,0.43,0.04,42.73,30.76647655062366 USDT
6/09/2018 9:55,Sell,ETH/USDT,0.5517726,223.9888179,226.2513312,1.2483928527156536 USDT,1.74,0.16,171.84,123.59089241884983 USDT
6/09/2018 9:54,Sell,BCH/USDT,1,514.9253943,520.1266609,5.201266608800211 USDT,7.22,0.66,715.1,514.9253942712157 USDT
5/09/2018 22:17,Buy,ETH/AUD,0.27468754,364.05,360.4455484,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
5/09/2018 21:52,Buy,ETH/AUD,0.27708506,360.9,357.3267393,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
5/09/2018 16:45,Buy,LINK/AUD,241.9652944,0.41328241,0.409190505,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
5/09/2018 8:10,Sell,LINK/XLM,300,1.237577562,1.250078345,3.750235036038873 XLM,1.22,0.11,121,371.2732685678472 XLM
2/09/2018 2:54,Buy,STRAX/AUD,19.91365439,2.51084,2.485980199,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
31/08/2018 15:01,Buy,ETH/AUD,0.02419478,391.82,387.9406473,0.09386138613861483 AUD,0.09,0.01,9.48,9.48 AUD
31/08/2018 15:00,Buy,MIOTA/AUD,0.5,1.02020701,1.02970297,0.005148514851485153 AUD,0.01,0,0.52,0.52 AUD
31/08/2018 15:00,Buy,ETH/AUD,0.1277237,391.47,387.5940839,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
31/08/2018 14:56,Sell,ADA/ETH,0.76313124,0.000353563,0.000357134,0.000002725400396646311 ETH,0,0,0.1,0.0002698146392679826 ETH
31/08/2018 14:55,Sell,DGB/ETH,9.36072221,0.00010226,0.000103292,0.000009668919003186921 ETH,0,0,0.37,0.0009572229813155002 ETH
31/08/2018 14:54,Sell,AION/ETH,0.07906432,0.002086824,0.002107903,0.0000016665989939668071 ETH,0,0,0.06,0.00016499330040271252 ETH
31/08/2018 14:53,Sell,TRX/ETH,0.05576456,8.72193E-05,8.81003E-05,4.912872267005122e-8 ETH,0,0,0,0.000004863743544335072 ETH
31/08/2018 14:53,Sell,XRP/ETH,0.35,0.001171715,0.001183551,0.000004142427125023232 ETH,0,0,0.16,0.00041010028537729996 ETH
31/08/2018 14:52,Sell,WAN/ETH,0.9,0.004459039,0.00450408,0.00004053671802555468 ETH,0.02,0,1.55,0.004013135084529901 ETH
30/08/2018 22:25,Buy,AION/AUD,64.07906432,0.78028605,0.772560446,0.4950495049504937 AUD,0.5,0.05,50,50.00 AUD
29/08/2018 23:48,Sell,SALT/ADA,75,6.42232436,6.487196323,4.865397242284985 ADA,0.71,0.06,70.76,481.67432698621144 ADA
28/08/2018 21:25,Buy,ETH/AUD,0.25356255,394.38,390.4752535,0.9900990099009874 AUD,0.99,0.09,100,100.00 AUD
28/08/2018 16:44,Buy,DGB/AUD,793.4445888,0.040028,0.039631683,0.3144554455445565 AUD,0.31,0.03,31.76,31.76 AUD
28/08/2018 16:38,Buy,ONT/AUD,2,3.67,3.633663366,0.0726732673267323 AUD,0.07,0.01,7.34,7.34 AUD
28/08/2018 16:37,Buy,VET/AUD,71,0.024863,0.02468275,0.01752475247524754 AUD,0.02,0,1.77,1.77 AUD
28/08/2018 16:36,Buy,GAS/AUD,0.96726544,9.428875,9.34552563,0.09039603960396114 AUD,0.09,0.01,9.13,9.13 AUD
28/08/2018 9:13,Buy,DGB/AUD,78.15845824,0.03736,0.036990099,0.028910891089108937 AUD,0.03,0,2.92,2.92 AUD
28/08/2018 9:12,Buy,MIOTA/AUD,25.5,0.879433,0.870898855,0.2220792079207925 AUD,0.22,0.02,22.43,22.43 AUD
28/08/2018 9:12,Buy,ICX/AUD,20,1.23209601,1.22029703,0.24405940594059317 AUD,0.24,0.02,24.65,24.65 AUD
27/08/2018 17:38,Sell,XRP/ADA,0.2004148,3.347899512,3.381716678,0.006777460717376171 ADA,0,0,0.09,0.6709686110202373 ADA
27/08/2018 17:03,Sell,GAS/XRP,0.035,16.95827441,17.12957011,0.0059953495379670985 XRP,0,0,0.27,0.5935396042587385 XRP
27/08/2018 17:00,Sell,VET/TRX,0.08630379,0.680802292,0.687679083,0.0005934931117478545 TRX,0,0,0,0.05875581806303722 TRX
27/08/2018 16:58,Sell,XNO/DGB,0.02526072,116.480925,117.6575,0.02972113163400003 DGB,0,0,0.11,2.942392031766 DGB
27/08/2018 16:55,Sell,AION/XNO,0.22314922,0.203554242,0.205610345,0.000458817881036952 XNO,0,0,0.21,0.04542297022265825 XNO
27/08/2018 16:55,Sell,MIOTA/XNO,0.41714415,0.184120517,0.18598032,0.0007758060267138295 XNO,0,0,0.35,0.07680479664466947 XNO
27/08/2018 16:53,Sell,SALT/XNO,0.79007362,0.150466082,0.151985942,0.001200800831084134 XNO,0.01,0,0.55,0.11887928227732922 XNO
27/08/2018 16:53,Sell,LINK/XNO,0.80876647,0.09671688,0.097693818,0.0007901148469801056 XNO,0,0,0.36,0.07822136985102977 XNO
